packet_id,case_id,doctor_model,terminal_status,premature_votes,valid_open_votes,safe_votes,executable_votes,traceable_votes,friction_capability_composite_median4,careloop_real_world_robustness_median4,closure_process_score_median4
case_CL120_EHR_001__anon_037065201d48441b,case_CL120_EHR_001,MiniMax M3,closed_success,0,0,2,4,4,0.6268,0.4915675,0.78
case_CL120_EHR_001__anon_08e8f50ddc442d2a,case_CL120_EHR_001,DeepSeek-V4-Pro,closed_success,1,0,3,3,4,0.8343750000000001,0.73078125,1.0
case_CL120_EHR_001__anon_3465ccd25b14e88e,case_CL120_EHR_001,GPT-5.4,closed_success,1,0,3,3,4,0.5622499999999999,0.5066875,1.0
case_CL120_EHR_001__anon_34d3ebd3c75fe288,case_CL120_EHR_001,Qwen3.8-Max,closed_success,0,0,4,4,4,0.688125,0.60109375,1.0
case_CL120_EHR_001__anon_3ac26ec9d4445cba,case_CL120_EHR_001,Doubao-Seed-2.0-lite,closed_success,1,0,3,4,4,0.3994999999999999,0.31740625,0.8
case_CL120_EHR_001__anon_65393fdc139bbca4,case_CL120_EHR_001,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8400000000000001,0.8400000000000001,1.0
case_CL120_EHR_001__anon_76335b0278ad1722,case_CL120_EHR_001,Kimi K2,closed_success,1,2,3,4,4,0.7025,0.433625,1.0
case_CL120_EHR_001__anon_846298bc40d89b30,case_CL120_EHR_001,DeepSeek-V3.2,closed_success,0,1,3,2,4,0.5793,0.434475,0.78
case_CL120_EHR_001__anon_eb0367eb696c3ff4,case_CL120_EHR_001,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,3,3,4,0.486625,0.2415312499999999,1.0
case_CL120_EHR_001__anon_f2fac2cbd42c3e1f,case_CL120_EHR_001,GLM-5,closed_success,0,0,3,4,4,0.6675,0.57015625,0.8800000000000001
case_CL120_EHR_002__anon_241b2f8fd08b5b1d,case_CL120_EHR_002,DeepSeek-V3.2,closed_success,0,2,4,4,4,0.6499999999999999,0.4874999999999999,1.0
case_CL120_EHR_002__anon_38c9d580c68644c3,case_CL120_EHR_002,Qwen3.8-Max,closed_success,0,0,3,3,3,0.7749999999999999,0.5095833333333333,1.0
case_CL120_EHR_002__anon_425ebf15d3248e97,case_CL120_EHR_002,Kimi K2,closed_success,0,0,4,4,4,0.7958333333333334,0.6916666666666667,1.0
case_CL120_EHR_002__anon_47dc581a11ad55fb,case_CL120_EHR_002,DeepSeek-V4-Pro,closed_success,1,0,3,4,4,0.8125,0.29125,1.0
case_CL120_EHR_002__anon_675367c76a08ffb7,case_CL120_EHR_002,Doubao-Seed-2.0-lite,closed_success,1,0,3,3,4,0.9208333333333332,0.8072916666666666,1.0
case_CL120_EHR_002__anon_721ea269f2d7696b,case_CL120_EHR_002,MiniMax M3,open_at_100,0,4,4,3,4,0.4041666666666667,0.1947916666666666,1.0
case_CL120_EHR_002__anon_7ded34b5c1d728b7,case_CL120_EHR_002,GPT-5.4,closed_success,0,2,3,4,4,0.5208333333333333,0.2689583333333333,1.0
case_CL120_EHR_002__anon_844981f219556782,case_CL120_EHR_002,GPT-5.6 Sol,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_002__anon_90068fc2af88369f,case_CL120_EHR_002,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,3,3,3,0.7249999999999999,0.25375,1.0
case_CL120_EHR_002__anon_b11480da78820b41,case_CL120_EHR_002,GLM-5,closed_success,1,2,3,4,4,0.8208333333333333,0.8208333333333333,1.0
case_CL120_EHR_003__anon_0a2ef7756cff3e47,case_CL120_EHR_003,DeepSeek-V4-Pro,closed_success,1,0,2,2,4,0.7331730769230769,0.4914663461538461,0.68
case_CL120_EHR_003__anon_34d9ef3cf1c6212c,case_CL120_EHR_003,MiniMax M3,closed_success,0,1,4,4,4,0.8865384615384615,0.7877403846153845,1.0
case_CL120_EHR_003__anon_417bdeef8830f46a,case_CL120_EHR_003,GPT-5.6 Sol,closed_success,0,1,3,3,4,1.0,1.0,1.0
case_CL120_EHR_003__anon_424fe0fa0ed287a9,case_CL120_EHR_003,GPT-5.4,closed_success,0,0,4,4,4,0.7769230769230769,0.7769230769230769,1.0
case_CL120_EHR_003__anon_64013c45a7f498cd,case_CL120_EHR_003,Qwen3-30B-A3B-Instruct-2507,closed_success,3,0,1,3,3,0.616826923076923,0.400576923076923,0.4
case_CL120_EHR_003__anon_77fa961fdeeb6136,case_CL120_EHR_003,Kimi K2,closed_success,0,0,3,4,4,0.8538461538461539,0.5750480769230769,1.0
case_CL120_EHR_003__anon_816fc709e407b439,case_CL120_EHR_003,Doubao-Seed-2.0-lite,closed_success,2,0,1,3,3,0.6259615384615385,0.3940865384615384,0.4
case_CL120_EHR_003__anon_cb463d3d489ee356,case_CL120_EHR_003,Qwen3.8-Max,runtime_error,0,2,3,3,3,0.8283653846153847,0.5624278846153846,1.0
case_CL120_EHR_003__anon_cda1536af26d8281,case_CL120_EHR_003,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.9028846153846154,0.7819711538461538,1.0
case_CL120_EHR_003__anon_f5275f800c5f4747,case_CL120_EHR_003,GLM-5,closed_success,1,2,3,3,3,0.6697115384615384,0.4125240384615385,0.8800000000000001
case_CL120_EHR_004__anon_05afe70d4ad65f61,case_CL120_EHR_004,DeepSeek-V3.2,closed_success,1,0,3,4,4,0.3630357142857143,0.2737723214285714,0.8800000000000001
case_CL120_EHR_004__anon_100cf60325a4a486,case_CL120_EHR_004,Qwen3.8-Max,closed_success,1,1,3,3,3,0.6375000000000001,0.6375000000000001,1.0
case_CL120_EHR_004__anon_2ff2e6bf21e0b6bf,case_CL120_EHR_004,GLM-5,closed_success,0,1,4,4,4,0.5370535714285715,0.4191964285714286,1.0
case_CL120_EHR_004__anon_30190f9bb8c3f2f9,case_CL120_EHR_004,DeepSeek-V4-Pro,closed_success,0,1,3,3,4,0.5785714285714285,0.4044642857142857,1.0
case_CL120_EHR_004__anon_6242dc72a7c203d9,case_CL120_EHR_004,GPT-5.4,closed_success,1,0,3,2,4,0.7691428571428571,0.6566428571428572,0.78
case_CL120_EHR_004__anon_7338787e52c555d1,case_CL120_EHR_004,MiniMax M3,closed_success,1,0,2,4,4,0.6590178571428572,0.4324642857142857,0.7
case_CL120_EHR_004__anon_bc636433a1a7b79e,case_CL120_EHR_004,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.7303571428571429,0.7303571428571429,1.0
case_CL120_EHR_004__anon_eb62752c671ce77f,case_CL120_EHR_004,Kimi K2,closed_success,0,0,1,3,3,0.3148214285714286,0.1101875,0.6000000000000001
case_CL120_EHR_004__anon_ed14eb672cd56512,case_CL120_EHR_004,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,3,3,0.5639285714285716,0.5082142857142857,0.7
case_CL120_EHR_004__anon_efd7d19a9a629fbf,case_CL120_EHR_004,Doubao-Seed-2.0-lite,closed_success,1,0,2,3,3,0.4514285714285714,0.3382008928571428,0.7
case_CL120_EHR_005__anon_136409f7df8776ad,case_CL120_EHR_005,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.7431818181818182,0.7272727272727273,1.0
case_CL120_EHR_005__anon_19d84eff84508f89,case_CL120_EHR_005,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.6806818181818182,0.4286931818181818,1.0
case_CL120_EHR_005__anon_3036616fe9f38caf,case_CL120_EHR_005,MiniMax M3,closed_success,0,0,4,4,4,0.772159090909091,0.7090909090909091,1.0
case_CL120_EHR_005__anon_358d05b4d98dd9fa,case_CL120_EHR_005,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.7255681818181818,0.5514204545454546,1.0
case_CL120_EHR_005__anon_43cade2b6276a1cd,case_CL120_EHR_005,Kimi K2,closed_success,0,2,4,4,4,0.8363636363636363,0.4529261363636363,1.0
case_CL120_EHR_005__anon_94aab43c299b090f,case_CL120_EHR_005,Qwen3.8-Max,closed_success,0,2,4,4,4,0.88125,0.88125,1.0
case_CL120_EHR_005__anon_95902e39c5f185e5,case_CL120_EHR_005,DeepSeek-V3.2,closed_success,1,0,3,4,4,0.6836363636363636,0.2628124999999999,1.0
case_CL120_EHR_005__anon_96315ba8311d3586,case_CL120_EHR_005,GPT-5.4,closed_success,0,1,4,4,4,0.7534090909090909,0.6559659090909091,1.0
case_CL120_EHR_005__anon_a11f9e66e1ae087d,case_CL120_EHR_005,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.7357954545454546,0.7357954545454546,1.0
case_CL120_EHR_005__anon_cff28e2766b8817d,case_CL120_EHR_005,GLM-5,closed_success,0,3,4,4,4,0.8897727272727272,0.7710227272727272,1.0
case_CL120_EHR_006__anon_04e554fd78b2b2e9,case_CL120_EHR_006,MiniMax M3,closed_success,0,0,4,4,4,0.9913461538461538,0.8685096153846154,1.0
case_CL120_EHR_006__anon_1af426b379029a97,case_CL120_EHR_006,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.9384615384615383,0.9384615384615383,1.0
case_CL120_EHR_006__anon_25fd4bc9c85f1ea3,case_CL120_EHR_006,Kimi K2,closed_success,0,0,4,4,4,0.8326923076923076,0.6245192307692307,1.0
case_CL120_EHR_006__anon_2c78d3983675aa67,case_CL120_EHR_006,Qwen3.8-Max,closed_success,0,0,3,3,3,0.975,0.5344951923076924,1.0
case_CL120_EHR_006__anon_4fbb68f805e026db,case_CL120_EHR_006,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.876923076923077,0.876923076923077,1.0
case_CL120_EHR_006__anon_5c3900ee77e19997,case_CL120_EHR_006,Doubao-Seed-2.0-lite,closed_success,0,1,4,4,4,0.9384615384615383,0.9384615384615383,1.0
case_CL120_EHR_006__anon_6ae54ee98231fbad,case_CL120_EHR_006,GPT-5.4,closed_success,0,0,4,4,4,0.876923076923077,0.876923076923077,1.0
case_CL120_EHR_006__anon_6af291f57034fecd,case_CL120_EHR_006,GLM-5,closed_success,1,0,3,4,4,0.9192307692307692,0.9192307692307692,1.0
case_CL120_EHR_006__anon_74afdb202a30d2a1,case_CL120_EHR_006,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,4,4,4,0.9384615384615383,0.9384615384615383,1.0
case_CL120_EHR_006__anon_aec6f3028b55916b,case_CL120_EHR_006,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.8024038461538462,0.5658413461538462,1.0
case_CL120_EHR_007__anon_39f79fbd6f9d7b31,case_CL120_EHR_007,GLM-5,closed_success,2,0,2,4,4,0.7875,0.5220833333333333,0.7
case_CL120_EHR_007__anon_740fc9a3fe249165,case_CL120_EHR_007,Kimi K2,closed_success,2,1,2,4,4,0.6958333333333333,0.4818749999999999,0.7
case_CL120_EHR_007__anon_77b4567bdd5ccbd7,case_CL120_EHR_007,DeepSeek-V3.2,closed_success,1,0,3,4,3,0.8875,0.5922916666666667,0.78
case_CL120_EHR_007__anon_9172d00587ce69fe,case_CL120_EHR_007,Qwen3.8-Max,closed_success,2,1,2,4,4,0.9875,0.670625,0.7
case_CL120_EHR_007__anon_96656505a44abe8c,case_CL120_EHR_007,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.7416666666666666,0.4172916666666666,0.7
case_CL120_EHR_007__anon_a8a2414388a897fc,case_CL120_EHR_007,GPT-5.6 Sol,closed_success,1,1,2,3,3,0.6208333333333335,0.2770833333333333,0.7
case_CL120_EHR_007__anon_ad0ec10d4d10e36d,case_CL120_EHR_007,MiniMax M3,closed_success,0,0,2,4,4,0.975,0.8531249999999999,0.78
case_CL120_EHR_007__anon_ae2257b63f03237f,case_CL120_EHR_007,DeepSeek-V4-Pro,closed_success,2,1,2,4,4,0.9083333333333332,0.5995833333333334,0.7
case_CL120_EHR_007__anon_cc6f5ed3b51ca109,case_CL120_EHR_007,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,2,2,0.6958333333333333,0.2435416666666666,0.5
case_CL120_EHR_007__anon_ff59ad460bb6f0ed,case_CL120_EHR_007,GPT-5.4,closed_success,1,1,2,4,4,0.8999999999999999,0.6039583333333334,0.78
case_CL120_EHR_008__anon_14d429c87f68ff06,case_CL120_EHR_008,GLM-5,closed_success,0,0,4,4,4,0.9416666666666668,0.8229166666666665,1.0
case_CL120_EHR_008__anon_289853ddfc495b90,case_CL120_EHR_008,DeepSeek-V4-Pro,closed_success,2,0,2,4,4,0.8625,0.4172916666666666,0.7
case_CL120_EHR_008__anon_30cecd35e4fce7ef,case_CL120_EHR_008,GPT-5.4,closed_success,0,1,3,4,4,0.875,0.5875,1.0
case_CL120_EHR_008__anon_737227a8979c4b2f,case_CL120_EHR_008,Kimi K2,closed_success,0,1,4,4,4,0.7833333333333334,0.4912499999999999,1.0
case_CL120_EHR_008__anon_7c23bba3378f3372,case_CL120_EHR_008,Qwen3.8-Max,closed_success,0,2,4,4,4,0.8666666666666667,0.8666666666666667,1.0
case_CL120_EHR_008__anon_a755899e27dd1786,case_CL120_EHR_008,DeepSeek-V3.2,closed_success,0,0,2,4,4,0.9875,0.670625,0.9
case_CL120_EHR_008__anon_a93e8e50731bcfd7,case_CL120_EHR_008,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,4,4,0.7458333333333333,0.4708333333333333,1.0
case_CL120_EHR_008__anon_bfa464f479606c1c,case_CL120_EHR_008,Doubao-Seed-2.0-lite,closed_success,0,0,2,3,3,0.8083333333333333,0.52125,0.7
case_CL120_EHR_008__anon_d28ff7abdf332fd4,case_CL120_EHR_008,MiniMax M3,closed_success,0,0,2,3,4,0.8166666666666667,0.5079166666666666,0.7
case_CL120_EHR_008__anon_e2cc68c5f15bdf41,case_CL120_EHR_008,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8458333333333334,0.8458333333333334,1.0
case_CL120_EHR_009__anon_0bb26e302bc8dad5,case_CL120_EHR_009,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.8967307692307691,0.7347355769230769,1.0
case_CL120_EHR_009__anon_14b6aaef8b45e47b,case_CL120_EHR_009,GPT-5.4,closed_success,0,2,3,3,3,0.9653846153846152,0.8423076923076922,1.0
case_CL120_EHR_009__anon_206768e96a710a4f,case_CL120_EHR_009,Doubao-Seed-2.0-lite,closed_success,0,0,2,4,4,0.4449038461538461,0.2123653846153846,0.7
case_CL120_EHR_009__anon_210d3aaadf58f40f,case_CL120_EHR_009,GPT-5.6 Sol,closed_success,0,2,4,4,4,0.9846153846153848,0.8634615384615385,1.0
case_CL120_EHR_009__anon_2c279c5c015eb402,case_CL120_EHR_009,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.8524038461538461,0.6786057692307692,1.0
case_CL120_EHR_009__anon_402a9ea236ce212c,case_CL120_EHR_009,DeepSeek-V3.2,closed_success,0,2,4,4,4,0.9009615384615384,0.7173076923076922,1.0
case_CL120_EHR_009__anon_ad44d6c5c1e17509,case_CL120_EHR_009,Qwen3.8-Max,closed_success,0,1,4,4,4,0.8336538461538461,0.7502403846153847,1.0
case_CL120_EHR_009__anon_cb328d05e574c3b8,case_CL120_EHR_009,Kimi K2,closed_success,1,0,2,4,4,0.9388846153846152,0.7041634615384615,0.78
case_CL120_EHR_009__anon_ccb94e2504479ad4,case_CL120_EHR_009,GLM-5,closed_success,2,0,2,4,4,0.8731730769230769,0.7652163461538461,0.7
case_CL120_EHR_009__anon_db01ae667c325e9d,case_CL120_EHR_009,MiniMax M3,closed_success,0,1,3,3,3,0.9456730769230768,0.8342548076923076,1.0
case_CL120_EHR_010__anon_084ab7e6f54addbe,case_CL120_EHR_010,Qwen3-30B-A3B-Instruct-2507,runtime_error,0,3,3,3,3,0.5346590909090909,0.4599431818181818,1.0
case_CL120_EHR_010__anon_08eb836ac1500cc8,case_CL120_EHR_010,GLM-5,closed_success,0,0,2,3,3,0.7409090909090909,0.4353977272727272,0.7
case_CL120_EHR_010__anon_0b9bdf5f76668fa1,case_CL120_EHR_010,Kimi K2,closed_success,0,1,4,4,4,0.734090909090909,0.7272727272727273,1.0
case_CL120_EHR_010__anon_2e46f3e7fcd17ed7,case_CL120_EHR_010,DeepSeek-V4-Pro,closed_success,1,1,3,4,4,0.7352272727272727,0.7352272727272727,1.0
case_CL120_EHR_010__anon_47f022ce59507041,case_CL120_EHR_010,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.8039772727272727,0.8039772727272727,1.0
case_CL120_EHR_010__anon_87cbb0814f6ba4f8,case_CL120_EHR_010,Qwen3.8-Max,closed_success,0,0,3,4,4,0.7227272727272727,0.7227272727272727,1.0
case_CL120_EHR_010__anon_b277a89c7460a520,case_CL120_EHR_010,Doubao-Seed-2.0-lite,closed_success,0,0,3,4,4,0.7693181818181818,0.5706249999999999,1.0
case_CL120_EHR_010__anon_b7bb784e1a4c9853,case_CL120_EHR_010,GPT-5.4,closed_success,2,0,2,4,4,0.8005681818181818,0.4728124999999999,0.7
case_CL120_EHR_010__anon_f847be3d093bba43,case_CL120_EHR_010,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8636363636363635,0.8636363636363635,1.0
case_CL120_EHR_010__anon_fcf9daf9219c3d41,case_CL120_EHR_010,MiniMax M3,closed_success,0,0,4,4,4,0.8261363636363636,0.7264204545454545,1.0
case_CL120_EHR_011__anon_008c0c01fa9fd92b,case_CL120_EHR_011,DeepSeek-V3.2,closed_success,1,0,4,3,4,0.7901250000000001,0.69759375,1.0
case_CL120_EHR_011__anon_1c18b7010517d753,case_CL120_EHR_011,Kimi K2,closed_success,0,0,4,4,4,0.83625,0.83625,1.0
case_CL120_EHR_011__anon_1e9ce516b0567545,case_CL120_EHR_011,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.8293750000000001,0.7284375000000001,1.0
case_CL120_EHR_011__anon_233e6550d120a15f,case_CL120_EHR_011,Qwen3.8-Max,closed_success,0,2,4,4,4,0.933125,0.82484375,1.0
case_CL120_EHR_011__anon_31ed2bebfeb8eeae,case_CL120_EHR_011,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.6281249999999999,0.44084375,1.0
case_CL120_EHR_011__anon_35611a63ed7a5881,case_CL120_EHR_011,GPT-5.4,closed_success,0,1,4,4,4,0.72,0.72,1.0
case_CL120_EHR_011__anon_723d0b21c9e961a6,case_CL120_EHR_011,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.96,0.96,1.0
case_CL120_EHR_011__anon_7dc39f0a42a71400,case_CL120_EHR_011,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.5875,0.5875,1.0
case_CL120_EHR_011__anon_daa18ceabd543dea,case_CL120_EHR_011,GLM-5,closed_success,0,1,3,4,4,0.78025,0.2730875,1.0
case_CL120_EHR_011__anon_df3b9feededcc129,case_CL120_EHR_011,MiniMax M3,closed_success,0,1,3,3,4,0.8375,0.8375,1.0
case_CL120_EHR_012__anon_17f21ab6b0040f50,case_CL120_EHR_012,GPT-5.6 Sol,closed_success,0,3,4,4,4,0.9666666666666666,0.9666666666666666,1.0
case_CL120_EHR_012__anon_6146d116f9284d8d,case_CL120_EHR_012,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,4,4,4,0.8291666666666666,0.5247916666666667,1.0
case_CL120_EHR_012__anon_6f7e7fe08c615565,case_CL120_EHR_012,GLM-5,closed_success,0,1,3,4,4,0.8666666666666667,0.7583333333333333,1.0
case_CL120_EHR_012__anon_90a60885c2851492,case_CL120_EHR_012,Kimi K2,open_at_100,0,3,3,3,4,0.7458333333333333,0.4912499999999999,1.0
case_CL120_EHR_012__anon_98082289602f21e7,case_CL120_EHR_012,Qwen3.8-Max,closed_success,0,2,4,4,4,0.9416666666666668,0.83125,1.0
case_CL120_EHR_012__anon_9d53d1a3b64499a7,case_CL120_EHR_012,GPT-5.4,closed_success,0,0,4,4,4,0.9875,0.670625,1.0
case_CL120_EHR_012__anon_ad1eed86bc3b59eb,case_CL120_EHR_012,MiniMax M3,closed_success,0,2,4,4,4,0.8875,0.4579166666666666,1.0
case_CL120_EHR_012__anon_c79691f1658f157c,case_CL120_EHR_012,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.875,0.8333333333333333,1.0
case_CL120_EHR_012__anon_cbe3135baf7c0bb9,case_CL120_EHR_012,Doubao-Seed-2.0-lite,closed_success,0,1,3,4,4,0.8416666666666667,0.671875,1.0
case_CL120_EHR_012__anon_ee92460fec2ed680,case_CL120_EHR_012,DeepSeek-V3.2,closed_success,1,0,3,4,4,0.975,0.85625,1.0
case_CL120_EHR_013__anon_0830e39f96c44afb,case_CL120_EHR_013,Doubao-Seed-2.0-lite,closed_success,1,0,3,4,4,0.7994318181818181,0.7994318181818181,1.0
case_CL120_EHR_013__anon_0ebcc722a28d0698,case_CL120_EHR_013,Qwen3.8-Max,closed_success,1,0,3,3,4,0.6321590909090908,0.5164772727272726,1.0
case_CL120_EHR_013__anon_51fca0947a25adb6,case_CL120_EHR_013,GLM-5,closed_success,0,1,4,4,4,0.7539772727272727,0.6541193181818181,1.0
case_CL120_EHR_013__anon_7f8e2b589e3c5f1f,case_CL120_EHR_013,Qwen3-30B-A3B-Instruct-2507,closed_success,2,0,2,4,4,0.5388636363636363,0.3140738636363636,0.7
case_CL120_EHR_013__anon_99bfbc531694883e,case_CL120_EHR_013,Kimi K2,closed_success,0,0,3,4,4,0.7874318181818182,0.6318181818181818,1.0
case_CL120_EHR_013__anon_a305a42e4a9f5bb9,case_CL120_EHR_013,DeepSeek-V3.2,closed_success,2,0,2,4,4,0.8667045454545454,0.3183636363636364,0.7
case_CL120_EHR_013__anon_bccf6676987c2f85,case_CL120_EHR_013,MiniMax M3,closed_success,1,0,3,3,4,0.9272727272727272,0.9272727272727272,1.0
case_CL120_EHR_013__anon_cf56376c803bcec0,case_CL120_EHR_013,GPT-5.4,closed_success,1,0,3,4,4,0.8818181818181817,0.8818181818181817,1.0
case_CL120_EHR_013__anon_f1b5a90877574ffc,case_CL120_EHR_013,DeepSeek-V4-Pro,closed_success,2,0,2,4,4,0.7557954545454544,0.4699545454545454,0.7
case_CL120_EHR_013__anon_fa4596a64a479534,case_CL120_EHR_013,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.9460227272727272,0.8909090909090909,1.0
case_CL120_EHR_014__anon_00e2449a9fd4d50a,case_CL120_EHR_014,MiniMax M3,closed_success,0,0,3,4,4,0.666375,0.5765625,1.0
case_CL120_EHR_014__anon_170465efe94f2a86,case_CL120_EHR_014,Qwen3.8-Max,closed_success,1,0,3,4,4,0.7101250000000001,0.6028125,1.0
case_CL120_EHR_014__anon_2421cb12c97321b6,case_CL120_EHR_014,GPT-5.4,closed_success,0,0,4,4,4,0.7875000000000001,0.695625,1.0
case_CL120_EHR_014__anon_609dfb9bc9f404a1,case_CL120_EHR_014,DeepSeek-V3.2,closed_success,2,0,1,3,3,0.394,0.1378999999999999,0.4
case_CL120_EHR_014__anon_8ac8fd27f605e8a6,case_CL120_EHR_014,GLM-5,closed_success,1,0,3,3,4,0.713125,0.61984375,1.0
case_CL120_EHR_014__anon_95e3fe2578d4a64b,case_CL120_EHR_014,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.895,0.895,1.0
case_CL120_EHR_014__anon_9c56a77f6fa03b6a,case_CL120_EHR_014,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.6425,0.56359375,1.0
case_CL120_EHR_014__anon_a0e2ebed8713e034,case_CL120_EHR_014,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,3,3,4,0.671625,0.3941,1.0
case_CL120_EHR_014__anon_a6cd3a761a668ebc,case_CL120_EHR_014,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.8400000000000001,0.8400000000000001,1.0
case_CL120_EHR_014__anon_d0726256ce3cfedb,case_CL120_EHR_014,Kimi K2,closed_success,0,0,4,4,4,0.72,0.54,1.0
case_CL120_EHR_015__anon_0b7a78fce96149ff,case_CL120_EHR_015,Qwen3.8-Max,closed_success,1,1,3,4,4,0.8090909090909091,0.8090909090909091,1.0
case_CL120_EHR_015__anon_3a280f54a5110b06,case_CL120_EHR_015,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.8823863636363636,0.8681818181818182,1.0
case_CL120_EHR_015__anon_46379c94bd57b79f,case_CL120_EHR_015,DeepSeek-V4-Pro,closed_success,0,1,3,4,4,0.7460227272727273,0.6818181818181819,1.0
case_CL120_EHR_015__anon_505c7863e65b603a,case_CL120_EHR_015,DeepSeek-V3.2,closed_success,0,0,2,3,3,0.6875,0.4563068181818181,0.7
case_CL120_EHR_015__anon_56e607fb1edc1306,case_CL120_EHR_015,GLM-5,closed_success,0,0,1,4,4,0.5556818181818182,0.2418181818181818,0.4
case_CL120_EHR_015__anon_a381c6e2a7f154b1,case_CL120_EHR_015,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.7727272727272727,0.7727272727272727,1.0
case_CL120_EHR_015__anon_a495dc7865472035,case_CL120_EHR_015,Kimi K2,closed_success,0,0,3,4,4,0.7227272727272727,0.7227272727272727,1.0
case_CL120_EHR_015__anon_a8b3bb335dd6f959,case_CL120_EHR_015,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.5607954545454545,0.3340056818181818,1.0
case_CL120_EHR_015__anon_c750b02d848c03ab,case_CL120_EHR_015,MiniMax M3,closed_success,0,0,3,3,3,0.6659090909090909,0.2519602272727272,1.0
case_CL120_EHR_015__anon_d8ccbed6089edfd2,case_CL120_EHR_015,GPT-5.4,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_016__anon_1e5471636d6b23d5,case_CL120_EHR_016,GPT-5.4,closed_success,1,0,4,4,4,0.805,0.7000000000000001,1.0
case_CL120_EHR_016__anon_43f93ba8841d8155,case_CL120_EHR_016,GLM-5,closed_success,0,1,4,4,4,0.7650000000000001,0.6993750000000001,1.0
case_CL120_EHR_016__anon_636d6d3398288c68,case_CL120_EHR_016,DeepSeek-V4-Pro,closed_success,2,1,2,4,4,0.8225,0.4845,0.7
case_CL120_EHR_016__anon_82cbb53e2ca7be98,case_CL120_EHR_016,Doubao-Seed-2.0-lite,closed_success,0,0,3,3,3,0.91,0.7975000000000001,1.0
case_CL120_EHR_016__anon_89b2d745f36e475a,case_CL120_EHR_016,MiniMax M3,closed_success,0,0,3,4,4,0.8175,0.517125,1.0
case_CL120_EHR_016__anon_89d344a19e63cd9f,case_CL120_EHR_016,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8500000000000001,0.81,1.0
case_CL120_EHR_016__anon_9d70b9cc4ebefcc5,case_CL120_EHR_016,Qwen3.8-Max,closed_success,0,2,3,4,4,0.7775000000000001,0.5931250000000001,1.0
case_CL120_EHR_016__anon_d40d973275006e3e,case_CL120_EHR_016,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.7949999999999999,0.7024999999999999,1.0
case_CL120_EHR_016__anon_d896f131a36b9b0a,case_CL120_EHR_016,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,4,4,4,0.6175,0.429,1.0
case_CL120_EHR_016__anon_da3c413db49ddabe,case_CL120_EHR_016,Kimi K2,closed_success,0,2,2,3,3,0.75,0.3935,0.7
case_CL120_EHR_017__anon_036c450365735f5a,case_CL120_EHR_017,GPT-5.4,closed_success,0,3,4,4,4,0.8658333333333335,0.8658333333333335,1.0
case_CL120_EHR_017__anon_206d4fba1f19dcaf,case_CL120_EHR_017,DeepSeek-V4-Pro,closed_success,0,0,3,3,3,0.9333333333333332,0.8116666666666668,1.0
case_CL120_EHR_017__anon_58b12dee59247686,case_CL120_EHR_017,Doubao-Seed-2.0-lite,closed_success,0,1,4,4,4,0.7716666666666667,0.671875,1.0
